,jaccard_genre_sim,second,first
41226,0.027149322,48,1722
41227,0.043668121,48,1114
41228,0.039130434,48,13
41229,0.021645023,48,907
41230,0.021929825,48,1168
41231,0.047008548,48,1262
41232,0.002583979,2928,678
41233,0.007792208,2928,219
41234,0.012886598,2928,948
41235,0.005128205,2928,552
41236,0.012820513,2928,1202
41237,0.005154639,2928,1540
41238,0.012658228,2928,465
41239,0.005050505,2928,179
41240,0.012820513,2928,551
41241,0.012722646,2928,812
41242,0.010282776,2928,809
41243,0.005141388,2928,1178
41244,0.019559903,2928,827
41245,0.0,2928,1157
41246,0.002570694,2928,1214
41247,0.005025126,2928,715
41248,0.036697246,1095,929
41249,0.150000006,1095,1235
41250,0.011029412,1095,2424
41251,0.00913242,1095,2168
41252,0.108108111,1095,671
41253,0.03125,1095,751
41254,0.061538462,1095,1873
41255,0.059701491,1095,1536
41256,0.098360658,1095,1324
41257,0.046153847,1095,1355
41258,0.152777776,1095,169
41259,0.029411765,1095,334
41260,0.031476997,1095,139
41261,0.059701491,1095,1425
41262,0.034632035,1095,69
41263,0.145161286,1095,1
41264,0.00304878,163,588
41265,0.008880994,163,83
41266,0.131147534,163,1304
41267,0.005235602,163,257
41268,0.006060606,163,119
41269,0.006688963,163,2814
41270,0.006410256,163,1213
41271,0.007104796,163,2501
41272,0.07692308,163,839
41273,0.018711019,163,653
41274,0.007246377,163,2549
41275,0.010362694,163,1387
41276,0.007285974,163,2524
41277,0.0,1452,2668
41278,0.006081668,1452,3097
41279,0.026666667,163,1777
41280,0.310344815,431,238
41281,0.19298245,519,24
41282,0.108695649,519,1111
41283,0.0,519,2300
41284,0.01396648,519,2362
41285,0.02166065,519,760
41286,0.04074074,519,1144
41287,0.058333334,519,216
41288,0.022556391,519,1548
41289,0.028985508,519,751
41290,0.038338657,519,1796
41291,0.025445292,519,139
41292,0.007537689,519,2928
41293,0.011529126,519,920
41294,0.065573767,519,601
41295,0.014435695,519,861
41296,0.01650165,400,592
41297,0.025974026,400,1305
41298,0.019736841,400,785
41299,0.0125,400,289
41300,0.016722407,400,361
41301,0.00955414,400,1314
41302,0.009740259,400,1849
41303,0.013201321,400,1146
41304,0.013289036,400,1153
41305,0.019607844,400,1265
41306,0.013289036,400,692
41307,0.013157895,400,1209
41308,0.013245033,400,771
41309,0.019736841,400,30
41310,0.012779552,400,953
41311,0.016233766,400,1162
41312,0.011019284,784,3054
41313,0.004950495,784,2414
41314,0.026639344,784,653
41315,0.093023255,784,964
41316,0.043478262,784,1512
41317,0.060606062,710,1841
41318,0.096774191,710,780
41319,0.008595988,710,2362
41320,0.026415095,710,760
41321,0.004651163,710,3152
41322,0.015037594,710,1144
41323,0.020833334,710,515
41324,0.003021148,710,1525
41325,0.010309278,710,139
41326,0.020408163,710,1974
41327,0.002570694,710,2928
41328,0.013422819,612,1108
41329,0.008849557,612,83
41330,0.023872679,612,257
41331,0.011904762,612,2063
41332,0.185185179,612,1659
41333,0.045045044,612,421
41334,0.0,612,3054
41335,0.001760563,612,2501
41336,0.045454547,612,682
41337,0.001795332,612,2549
41338,0.001805054,612,2524
41339,0.012820513,1733,1119
41340,0.013157895,1733,42
41341,0.002355713,1733,2645
41342,0.0,1733,1174
41343,0.0,1733,2724
41344,0.017857144,978,139
41345,0.022653721,978,400
41346,0.00376506,978,224
41347,0.0,978,1912
41348,0.001278772,978,2737
41349,0.006049607,978,920
41350,0.0,978,2069
41351,0.0,978,2465
41352,0.014234875,978,83
41353,0.03773585,978,1608
41354,0.006818182,978,569
41355,0.005300353,978,2501
41356,0.0,978,2702
41357,0.012345679,978,653
41358,0.005405406,978,2549
41359,0.005434783,978,2524
41360,0.007564296,224,1211
41361,0.004562737,224,167
41362,0.006844107,224,947
41363,0.006823351,224,1892
41364,0.009077156,224,1850
41365,0.007564296,224,932
41366,0.007587254,224,183
41367,0.006079027,224,690
41368,0.008345978,224,1853
41369,0.004548901,224,1082
41370,0.005307051,224,317
41371,0.005287009,224,921
41372,0.007604563,224,592
41373,0.009118541,224,477
41374,0.010606061,224,86
41375,0.005319149,224,158
41376,0.039783001,920,1608
41377,0.005474452,920,791
41378,0.011536126,920,707
41379,0.007878788,920,135
41380,0.00729927,920,643
41381,0.007897934,920,239
41382,0.006067961,920,229
41383,0.00486618,920,1134
41384,0.006082725,920,603
41385,0.006097561,920,795
41386,0.008500303,920,916
41387,0.007259528,920,808
41388,0.008500303,920,943
41389,0.009714632,920,1342
41390,0.00668693,920,1317
41391,0.009101942,920,1197
41392,0.012195121,2936,575
41393,0.0,2936,33
41394,0.012195121,2936,965
41395,0.0,2936,1531
41396,0.0,2936,1438
41397,0.0,2936,1908
41398,0.005617978,2936,1237
41399,0.010752688,2936,429
41400,0.0,2936,711
41401,0.011904762,2936,1084
41402,0.005464481,2936,604
41403,0.0,2936,1001
41404,0.0,2936,899
41405,0.005813953,2936,145
41406,0.0,2936,945
41407,0.0,2936,1400
41408,0.01532567,960,635
41409,0.059701491,960,1172
41410,0.007614213,960,3097
41411,0.009122007,960,2645
41412,0.047619049,960,770
41413,0.0,960,2554
41414,0.026392963,960,2323
41415,0.063492067,960,721
41416,0.06666667,960,1508
41417,0.013927577,960,1525
41418,0.037974682,960,1794
41419,0.064516127,960,1672
41420,0.031746034,960,1087
41421,0.048387095,960,1319
41422,0.042857144,960,714
41423,0.04225352,960,130
41424,0.006069803,224,1856
41425,0.006092917,224,146
41426,0.007575758,224,419
41427,0.004548901,224,1410
41428,0.006102212,224,1289
41429,0.004552352,224,189
41430,0.002264151,224,1242
41431,0.008371385,224,140
41432,0.006823351,224,1623
41433,0.004552352,224,1641
41434,0.007581501,224,268
41435,0.003796507,224,32
41436,0.006037736,224,1450
41437,0.007581501,224,1124
41438,0.076978937,224,1047
41439,0.009063444,224,1298
41440,0.011553274,2737,956
41441,0.00257732,2737,412
41442,0.003841229,2737,1074
41443,0.002583979,2737,1540
41444,0.003841229,2737,179
41445,0.006443299,2737,551
41446,0.003841229,2737,812
41447,0.002583979,2737,1819
41448,0.002574003,2737,246
41449,0.008805032,2737,1417
41450,0.006265664,2737,827
41451,0.008917198,2737,1078
41452,0.006443299,2737,1842
41453,0.005161291,2737,407
41454,0.003841229,2737,894
41455,0.041509435,2737,1028
41456,0.00660502,861,480
41457,0.013245033,861,225
41458,0.003952569,861,1837
41459,0.011826544,861,886
41460,0.00794702,861,1575
41461,0.024675325,861,584
41462,0.007926024,861,1308
41463,0.009222661,861,1494
41464,0.010443864,861,1577
41465,0.009259259,861,804
41466,0.018181818,861,1627
41467,0.01058201,861,1326
41468,0.028350515,861,1113
41469,0.00795756,861,1663
41470,0.007884363,861,1318
41471,0.006596306,861,613
41472,0.0,2479,492
41473,0.038961038,2479,584
41474,0.0,2479,1167
41475,0.0,2479,514
41476,0.01754386,2479,1186
41477,0.018181818,2479,1454
41478,0.0,2479,1793
41479,0.009708738,2479,806
41480,0.014492754,2479,1852
41481,0.0,2479,923
41482,0.0,2479,1360
41483,0.014044944,1088,2362
41484,0.025547445,1088,760
41485,0.046511628,1088,909
41486,0.029520296,1088,1144
41487,0.01,1088,3084
41488,0.005405406,1173,2549
41489,0.015463918,1173,1387
41490,0.005434783,1173,2524
41491,0.009009009,675,3051
41492,0.169811323,675,853
41493,0.044444446,675,1085
41494,0.01622718,675,635
41495,0.03763441,675,608
41496,0.0,675,2013
41497,0.006932409,675,3097
41498,0.076271184,675,308
41499,0.001261034,675,2424
41500,0.004587156,675,3152
41501,0.007575758,675,3044
41502,0.008345978,675,224
41503,0.001285347,675,2737
41504,0.027173912,180,1025
41505,0.0,1435,3051
41506,0.004716981,1435,2645
41507,0.033613447,1435,1726
41508,0.0,1435,2204
41509,0.017777778,1435,48
41510,0.0,1435,3044
41511,0.004548901,1435,224
41512,0.004247573,1435,920
41513,0.0,1435,2465
41514,0.0,1435,1968
41515,0.007407407,1435,2281
41516,0.0,1435,3061
41517,0.10204082,1435,1403
41518,0.025906736,1435,810
41519,0.009195402,1435,569
41520,0.005405406,428,2524
41521,0.033898305,157,853
41522,0.043478262,157,1338
41523,0.060606062,157,1566
41524,0.019867551,157,738
41525,0.032786883,157,1726
41526,0.014814815,157,760
41527,0.007407407,157,1144
41528,0.023076924,157,751
41529,0.017857144,157,684
41530,0.012853471,157,139
41531,0.015479876,157,1656
41532,0.040540539,157,51
41533,0.016713092,157,846
41534,0.009129641,157,920
41535,0.006493506,157,2409
41536,0.0,64,451
41537,0.001287001,64,2737
41538,0.0,64,2281
41539,0.023255814,64,821
41540,0.00304878,64,119
41541,0.010321101,64,569
41542,0.0,64,2814
41543,0.006329114,64,276
41544,0.0,64,2914
41545,0.0,64,2070
41546,0.0,2212,1375
41547,0.0,2212,1526
41548,0.0,2212,1717
41549,0.014778325,1582,928
41550,0.021739131,1582,424
41551,0.039215688,1582,407
41552,0.01764706,1012,2153
41553,0.013714286,1012,569
41554,0.00330033,1012,2814
41555,0.019292604,1012,1213
41556,0.025210084,1012,1530
41557,0.005154639,1012,2414
41558,0.0,2406,767
41559,0.0,2406,1322
41560,0.01010101,1680,635
41561,0.003457217,1680,3097
41562,0.002344666,1680,2645
41563,0.007874016,1680,2140
41564,0.0,1680,2424
41565,0.0,1680,2168
41566,0.006289308,1680,2323
41567,0.081081077,1012,1777
41568,0.0,1397,2864
41569,0.004132231,1397,653
41570,0.048780486,1397,1053
41571,0.025974026,1875,1295
41572,0.0625,1875,1222
41573,0.003460208,1875,3097
41574,0.100000001,1875,499
41575,0.002840909,1875,2362
41576,0.003984064,1875,2510
41577,0.015243903,1875,1525
41578,0.004542014,1875,224
41579,0.0,1875,1974
41580,0.005461165,1875,920
41581,0.009259259,1875,861
41582,0.012567325,1875,83
41583,0.069444448,1875,1449
41584,0.0,1089,2204
41585,0.064102568,1089,1174
41586,0.019607844,1089,1597
41587,0.0,1089,3019
41588,0.0,1089,3025
41589,0.004385965,1089,2661
41590,0.0,1089,2960
41591,0.05882353,1089,1391
41592,0.008258258,1089,224
41593,0.00795756,1089,846
41594,0.009656005,1089,920
41595,0.0,1089,2409
41596,0.00952381,1089,440
41597,0.008695652,1089,83
41598,0.014545455,1089,821
41599,0.012383901,1089,1147
41600,0.008510638,920,1358
41601,0.005464481,920,1819
41602,0.233993009,920,635
41603,0.022410661,920,1431
41604,0.007285974,920,246
41605,0.01754386,920,1417
41606,0.006082725,920,1628
41607,0.009720535,920,1292
41608,0.006682868,920,1178
41609,0.009726443,920,683
41610,0.008500303,920,1842
41611,0.003041363,920,493
41612,0.00729927,920,1045
41613,0.004860268,920,589
41614,0.007912355,920,1006
41615,0.012143291,920,1509
41616,0.007194245,1334,502
41617,0.004672897,1334,2661
41618,0.006056018,1334,224
41619,0.005494506,1334,846
41620,0.006674757,1334,920
41621,0.013605442,1334,1108
41622,0.041666668,1334,1521
41623,0.007117438,1334,83
41624,0.0,1334,1963
41625,0.057591625,1334,810
41626,0.244444445,1334,754
41627,0.0041841,1334,2927
41628,0.008547009,1334,3054
41629,0.003552398,1334,2501
41630,0.003623188,1334,2549
41631,0.003642987,1334,2524
41632,0.064102568,1734,433
41633,0.00952381,1734,2709
41634,0.109090909,1734,1368
41635,0.079999998,1734,217
41636,0.002739726,1734,3054
41637,0.0,1734,2184
41638,0.108695649,1734,843
41639,0.006134969,1097,2912
41640,0.018218623,1097,635
41641,0.004314064,1097,3097
41642,0.003508772,1097,2645
41643,0.157142863,1097,499
41644,0.003921569,1097,2510
41645,0.003783102,1097,2424
41646,0.0,1097,3152
41647,0.08510638,1734,516
41648,0.006682868,920,434
41649,0.010298103,920,1644
41650,0.025934862,920,42
41651,0.005467801,920,125
41652,0.00968523,920,956
41653,0.00667881,920,412
41654,0.007290401,920,552
41655,0.009113002,920,1202
41656,0.007277138,920,228
41657,0.007263923,920,1074
41658,0.005464481,920,1540
41659,0.007874016,920,179
41660,0.00788835,920,551
41661,0.009140768,920,780
41662,0.009096422,920,812
41663,0.028915662,920,1028
41664,0.0,722,2007
41665,0.0,722,3109
41666,0.009356725,722,2645
41667,0.01438849,722,760
41668,0.037037037,722,1144
41669,0.005154639,611,2737
41670,0.006060606,611,920
41671,0.007894737,611,861
41672,0.0125,611,83
41673,0.011574074,611,706
41674,0.004724409,611,276
41675,0.09589041,611,1449
41676,0.005328597,611,2501
41677,0.005434783,611,2549
41678,0.005464481,611,2524
41679,0.003623188,722,2384
41680,0.006993007,919,2645
41681,0.0,919,2362
41682,0.025641026,919,1013
41683,0.060975611,919,352
41684,0.005012531,919,2424
41685,0.010204081,919,2168
41686,0.050000001,919,1191
41687,0.030612245,919,1895
41688,0.027027028,919,436
41689,0.0,919,3164
41690,0.015625,919,1796
41691,0.008295626,919,224
41692,0.030927835,919,1640
41693,0.0,919,2656
41694,0.0,919,2178
41695,0.007537689,919,2928
41696,0.011389522,383,569
41697,0.08219178,383,1113
41698,0.006622517,383,704
41699,0.0,383,2605
41700,0.032258064,383,2070
41701,0.00621118,1782,2912
41702,0.05479452,1782,390
41703,0.025974026,1782,1670
41704,0.022988506,1782,1362
41705,0.012396694,1782,1644
41706,0.009433962,1782,2645
41707,0.012987013,1782,2554
41708,0.064516127,1782,662
41709,0.012084592,1782,1525
41710,0.012307692,1782,1656
41711,0.0,383,2285
41712,0.027522936,117,588
41713,0.014109347,117,83
41714,0.045801528,117,821
41715,0.020887729,117,257
41716,0.011560693,117,2063
41717,0.013651877,117,569
41718,0.01904762,117,1213
41719,0.010954617,117,276
41720,0.008097166,117,2927
41721,0.007017544,117,2501
41722,0.007155635,117,2549
41723,0.007194245,117,2524
41724,0.004340278,1407,3097
41725,0.002355713,1407,2645
41726,0.016666668,1407,1726
41727,0.003816794,1407,2424
41728,0.005952381,2936,149
41729,0.005747126,2936,1491
41730,0.0,2936,55
41731,0.005524862,2936,1129
41732,0.0,2936,798
41733,0.006060606,2936,1720
41734,0.0,2936,1825
41735,0.023364486,2936,1121
41736,0.014492754,2936,1670
41737,0.006060606,2936,858
41738,0.0,2936,1851
41739,0.008583691,2936,1222
41740,0.005813953,2936,1202
41741,0.030927835,2936,1431
41742,0.021052632,2936,1417
41743,0.028735632,2936,1509
41744,0.009107468,920,1687
41745,0.006075334,920,100
41746,0.00667881,920,1707
41747,0.009079903,920,1788
41748,0.004851425,920,1553
41749,0.012099214,920,1852
41750,0.007878788,920,1642
41751,0.007281553,920,888
41752,0.022988506,920,855
41753,0.009673519,920,923
41754,0.010334346,920,463
41755,0.006060606,920,444
41756,0.006674757,920,1753
41757,0.011571255,920,1668
41758,0.005464481,920,1215
41759,0.009107468,920,1648
41760,0.006064281,920,1536
41761,0.007917174,920,1731
41762,0.011571255,920,1732
41763,0.007312614,920,1722
41764,0.009107468,920,687
41765,0.00968523,920,1639
41766,0.007250755,920,205
41767,0.007303713,920,651
41768,0.003649635,920,1023
41769,0.006079027,920,1911
41770,0.007303713,920,1324
41771,0.006090134,920,976
41772,0.00668693,920,1686
41773,0.092401214,920,1649
41774,0.017639903,920,989
41775,0.008515815,920,1418
41776,0.003831418,2737,1561
41777,0.002574003,2737,1476
41778,0.005128205,2737,1194
41779,0.005128205,2737,557
41780,0.005154639,2737,1256
41781,0.008962868,2737,820
41782,0.005069708,2737,1661
41783,0.062076751,2737,810
41784,0.018041236,2737,758
41785,0.002554278,2737,470
41786,0.002583979,2737,850
41787,0.007751938,2737,708
41788,0.006451613,2737,877
41789,0.003880983,2737,1890
41790,0.026481714,2737,1777
41791,0.005181347,2737,1780
41792,0.07692308,131,1671
41793,0.013986014,131,1726
41794,0.07272727,131,1456
41795,0.10204082,131,592
41796,0.055555556,131,766
41797,0.048387095,131,1382
41798,0.008928572,131,2323
41799,0.06122449,131,818
41800,0.035460994,131,1548
41801,0.015544041,131,1649
41802,0.048387095,131,1864
41803,0.037037037,131,1859
41804,0.0,131,422
41805,0.031746034,131,540
41806,0.024844721,131,400
41807,0.020454545,131,224
41808,0.034700315,1594,803
41809,0.022222223,1594,2015
41810,0.073170729,1594,1086
41811,0.021875,1594,502
41812,0.043010753,1594,231
41813,0.038961038,1594,1185
41814,0.083333336,1594,265
41815,0.057416268,1594,139
41816,0.048192769,1594,1434
41817,0.008264462,1594,1943
41818,0.027322404,1594,1656
41819,0.033809166,1594,224
41820,0.035714287,1594,106
41821,0.098765433,1594,931
41822,0.028950542,1594,920
41823,0.02,1594,69
41824,0.006097561,1154,2912
41825,0.0625,1154,42
41826,0.078947365,1154,1178
41827,0.005176877,1154,3097
41828,0.0,1154,2088
41829,0.008955223,1154,1525
41830,0.044247787,1154,684
41831,0.0,1154,2282
41832,0.157894731,1154,1062
41833,0.023136247,1154,139
41834,0.007564296,1154,224
41835,0.011111111,1154,2611
41836,0.0,1154,3159
41837,0.0,1154,1912
41838,0.007272727,1154,920
41839,0.0,1154,1992
41840,0.0,775,2243
41841,0.006878762,775,3097
41842,0.005813953,775,2645
41843,0.006265664,775,2424
41844,0.030612245,775,2724
41845,0.032520324,775,436
41846,0.02112676,775,803
41847,0.011764706,775,1525
41848,0.005747126,775,3164
41849,0.0,775,502
41850,0.004484305,775,2661
41851,0.018750001,775,1796
41852,0.015822785,775,400
41853,0.008289374,775,224
41854,0.006385696,775,2737
41855,0.0,775,2612
41856,0.008474576,745,2927
41857,0.008298756,745,653
41858,0.056451611,745,1195
41859,0.162790701,745,1539
41860,0.06666667,70,1085
41861,0.027667984,70,635
41862,0.006622517,70,2764
41863,0.1369863,70,1876
41864,0.011996573,70,3097
41865,0.01039261,70,2645
41866,0.011904762,70,3161
41867,0.106060609,70,1481
41868,0.008086253,70,2362
41869,0.036363635,70,1013
41870,0.07,70,929
41871,0.006968641,70,2384
41872,0.146341458,152,765
41873,0.037837837,152,2281
41874,0.018817205,152,588
41875,0.04040404,152,83
41876,0.094117649,152,700
41877,0.042105265,152,54
41878,0.021739131,152,943
41879,0.016393442,152,257
41880,0.06185567,152,758
41881,0.212500006,152,886
41882,0.044943821,152,1494
41883,0.071428575,152,613
41884,0.075000003,152,1112
41885,0.134146348,152,483
41886,0.044871796,152,307
41887,0.02247191,152,1213
41888,0.09589041,324,438
41889,0.029126214,324,1608
41890,0.009259259,324,706
41891,0.0041841,324,2927
41892,0.002832861,324,3054
41893,0.0,511,3023
41894,0.002024292,511,635
41895,0.003541913,511,2645
41896,0.052631579,511,1718
41897,0.0,511,2446
41898,0.025,511,497
41899,0.00952381,511,451
41900,0.05172414,511,1304
41901,0.00621118,511,119
41902,0.0,511,2347
41903,0.041666668,511,754
41904,0.0,189,1525
41905,0.038834952,189,1570
41906,0.004552352,189,224
41907,0.0,189,1974
41908,0.004250152,189,920
41909,0.003963012,189,861
41910,0.01754386,189,828
41911,0.0,189,2605
41912,0.004158004,189,653
41913,0.0,1242,3064
41914,0.001725626,1242,3097
41915,0.00117096,1242,2645
41916,0.0,1242,2510
41917,0.001262626,1242,2424
41918,0.0,1242,2282
41919,0.002264151,1242,224
41920,0.03763441,1047,1748
41921,0.060439561,1047,527
41922,0.041237112,1047,1527
41923,0.085000001,1047,468
41924,0.027173912,1047,690
41925,0.01058201,1047,770
41926,0.034552846,1047,2362
41927,0.049180329,1047,172
41928,0.081967212,1047,854
41929,0.051546391,1047,1013
41930,0.03846154,1047,1146
41931,0.063157894,1047,882
41932,0.03626943,1047,1832
41933,0.033707865,1047,136
41934,0.027472528,1047,571
41935,0.054054055,1047,1162
41936,0.004636785,1501,276
41937,0.008241759,1501,3054
41938,0.003472222,1501,2501
41939,0.003539823,1501,2549
41940,0.024875622,1501,1387
41941,0.003558719,1501,2524
41942,0.0,1932,1587
41943,0.0,1932,1429
41944,0.0,3050,738
41945,0.0,3050,669
41946,0.0,3050,371
41947,0.0,3050,260
41948,0.0,2047,498
41949,0.0,2047,737
41950,0.0,2047,1718
41951,0.0,1932,1298
41952,0.016611295,440,1389
41953,0.009771987,440,280
41954,0.016129032,440,1703
41955,0.016778523,440,302
41956,0.017006803,440,913
41957,0.019543974,440,1338
41958,0.013513514,440,1510
41959,0.016025642,440,817
41960,0.01,440,1092
41961,0.028753994,440,759
41962,0.023972603,440,219
41963,0.006756757,440,424
41964,0.136701331,440,635
41965,0.028213166,440,827
41966,0.013468013,440,1045
41967,0.016393442,440,1351
41968,0.007884363,861,10
41969,0.041514043,861,1548
41970,0.002635046,861,1105
41971,0.007894737,861,1702
41972,0.007915568,861,1643
41973,0.013280213,861,732
41974,0.010430248,861,415
41975,0.006596306,861,679
41976,0.009150327,861,254
41977,0.007978723,861,1270
41978,0.006570302,861,1196
41979,0.041212123,861,751
41980,0.009283819,861,1731
41981,0.01321004,861,1732
41982,0.005298013,861,1722
41983,0.00655308,861,687
41984,0.024345709,920,2484
41985,0.007897934,920,779
41986,0.005477785,920,1153
41987,0.007281553,920,1874
41988,0.007883566,920,1440
41989,0.010309278,920,408
41990,0.01337386,920,882
41991,0.008510638,920,1265
41992,0.010928961,920,1832
41993,0.007294833,920,952
41994,0.006075334,920,1840
41995,0.009113002,920,1080
41996,0.007312614,920,63
41997,0.149969637,920,760
41998,0.006060606,920,29
41999,0.00667071,920,1162
42000,0.0,2025,1297
42001,0.0,1397,2243
42002,0.004329004,1397,3097
42003,0.01010101,1397,2248
42004,0.01904762,1397,2282
42005,0.016393442,1397,400
42006,0.006065201,1397,224
42007,0.01058201,1397,1245
42008,0.006071645,1397,920
42009,0.013422819,1397,440
42010,0.035175879,1397,1764
42011,0.09259259,1397,822
42012,0.008018328,1397,569
42013,0.006339144,1397,276
42014,0.010989011,1397,2709
42015,0.0,1397,2728
42016,0.005464481,920,900
42017,0.008484849,920,1050
42018,0.009714632,920,1610
42019,0.007294833,920,1558
42020,0.006071645,920,1461
42021,0.034399517,920,221
42022,0.009124087,920,972
42023,0.007277138,920,922
42024,0.00669507,920,1851
42025,0.005467801,920,729
42026,0.037951808,920,1222
42027,0.009750152,920,609
42028,0.006690998,920,1882
42029,0.015133172,920,759
42030,0.006064281,920,410
42031,0.006060606,920,1251
42032,0.01010101,667,139
42033,0.080645159,667,181
42034,0.0,667,507
42035,0.002557545,667,2737
42036,0.006654568,667,920
42037,0.0,667,2482
42038,0.083333336,667,791
42039,0.009101251,667,569
42040,0.0,667,2742
42041,0.050000001,667,595
42042,0.052238807,667,1907
42043,0.007092198,667,802
42044,0.0,667,2762
42045,0.012320329,667,653
42046,0.014285714,667,69
42047,0.139534891,117,1028
42048,0.006050129,1745,3097
42049,0.019672131,1745,738
42050,0.007874016,1745,2510
42051,0.007594937,1745,2424
42052,0.015723271,1745,2323
42053,0.090090089,1745,216
42054,0.007570023,1745,224
42055,0.034482758,1745,1607
42056,0.007741936,1745,2737
42057,0.00788835,1745,920
42058,0.014285714,1745,83
42059,0.013761468,1745,569
42060,0.053097345,1745,1530
42061,0.170731708,1745,676
42062,0.094594598,1745,1449
42063,0.007104796,1745,2501
42064,0.004860268,1902,920
42065,0.0,1902,2004
42066,0.040540539,1902,911
42067,0.006888634,1902,569
42068,0.012987013,1902,160
42069,0.018518519,1902,1761
42070,0.0,667,2464
42071,0.004667445,667,2645
42072,0.011363637,667,2858
42073,0.005586592,667,2362
42074,0.020408163,667,929
42075,0.00250941,667,2424
42076,0.003076923,667,2323
42077,0.0,667,2302
42078,0.044444446,667,896
42079,0.0,667,1525
42080,0.006650544,1463,920
42081,0.0,1463,2409
42082,0.018691588,1463,476
42083,0.0,1463,1968
42084,0.01238938,1463,83
42085,0.0,1463,3061
42086,0.011764706,1463,2063
42087,0.045226131,1463,810
42088,0.169811323,1463,754
42089,0.0,1463,2665
42090,0.020134227,1463,704
42091,0.007054674,1463,2501
42092,0.016460905,1463,653
42093,0.007194245,1463,2549
42094,0.007233273,1463,2524
42095,0.088235296,756,1674
42096,0.03773585,800,247
42097,0.051470589,800,1907
42098,0.010204081,800,2665
42099,0.043478262,800,1612
42100,0.040816326,800,2327
42101,0.0,2172,142
42102,0.0,2172,1264
42103,0.084507041,46,390
42104,0.05952381,46,1362
42105,0.010434783,46,3097
42106,0.024096385,46,1081
42107,0.005875441,46,2645
42108,0.166666672,46,468
42109,0.006337136,46,2424
42110,0.093023255,46,150
42111,0.074766353,46,684
42112,0.005108557,2737,1799
42113,0.001297017,2737,1241
42114,0.006459948,2737,46
42115,0.00128866,2737,156
42116,0.007682458,2737,504
42117,0.007751938,2737,20
42118,0.007575758,2737,70
42119,0.0,2737,805
42120,0.003856041,2737,931
42121,0.003891051,2737,1692
42122,0.005134788,2737,325
42123,0.007741936,2737,1745
42124,0.006435006,2737,728
42125,0.001285347,2737,316
42126,0.003880983,2737,59
42127,0.003870968,2737,1400
42128,0.06902761,920,1234
42129,0.007285974,920,726
42130,0.007907542,920,721
42131,0.005467801,920,50
42132,0.009113002,920,1004
42133,0.011501211,920,430
42134,0.006067961,920,1018
42135,0.009101942,920,658
42136,0.007912355,920,971
42137,0.006056935,920,1897
42138,0.006082725,920,1508
42139,0.006075334,920,1809
42140,0.051421657,920,216
42141,0.009096422,920,337
42142,0.004860268,920,1744
42143,0.01029679,920,1020
42144,0.005249344,861,1142
42145,0.009222661,861,1141
42146,0.007894737,861,1402
42147,0.009247027,861,1795
42148,0.006518905,861,857
42149,0.102762431,861,1144
42150,0.00660502,861,357
42151,0.01317523,861,155
42152,0.007915568,861,345
42153,0.006535948,861,1626
42154,0.017948719,861,1801
42155,0.011842106,861,1591
42156,0.014531043,861,1522
42157,0.007936508,861,397
42158,0.009198423,861,1421
42159,0.00656168,861,18
42160,0.005167959,1609,2928
42161,0.00129199,1609,2737
42162,0.005467801,1609,920
42163,0.009195402,1609,569
42164,0.0,1609,2846
42165,0.117647059,1609,1677
42166,0.027624309,1609,1025
42167,0.037500001,64,1119
42168,0.026737968,64,608
42169,0.005882353,64,2645
42170,0.0,64,2003
42171,0.019867551,64,738
42172,0.008,64,308
42173,0.001262626,64,2424
42174,0.009259259,64,3152
42175,0.012658228,64,2323
42176,0.002567394,2737,719
42177,0.050245099,2737,1607
42178,0.008894537,2737,464
42179,0.005134788,2737,963
42180,0.005141388,2737,1163
42181,0.005082592,2737,1263
42182,0.006418485,2737,1488
42183,0.001287001,2737,1242
42184,0.00129199,2737,140
42185,0.001293661,2737,1641
42186,0.003846154,2737,1450
42187,0.005161291,2737,324
42188,0.006426735,2737,612
42189,0.002574003,2737,1124
42190,0.077367209,2737,1047
42191,0.007692308,2737,1298
42192,0.020338982,440,1890
42193,0.133531153,440,569
42194,0.013071896,440,260
42195,0.013513514,440,1517
42196,0.013468013,440,1589
42197,0.092043683,440,706
42198,0.016666668,440,1546
42199,0.013513514,440,1346
42200,0.028846154,440,1249
42201,0.013245033,440,275
42202,0.016891891,440,558
42203,0.023648649,440,1326
42204,0.009933775,440,713
42205,0.025723472,440,1231
42206,0.02310231,440,638
42207,0.036697246,440,1777
42208,0.055800293,1245,83
42209,0.010416667,1245,583
42210,0.015706806,1245,700
42211,0.015306123,1245,985
42212,0.01010101,1245,513
42213,0.040160641,1245,1608
42214,0.005154639,1245,943
42215,0.075723834,1245,119
42216,0.059459459,1245,492
42217,0.005208333,1245,503
42218,0.02020202,1245,1751
42219,0.010416667,1245,1125
42220,0.005291005,1245,542
42221,0.021052632,1245,708
42222,0.042105265,1245,1306
42223,0.02617801,1245,1511
42224,0.00990099,2928,210
42225,0.002544529,2928,949
42226,0.00257732,2928,1116
42227,0.002518892,2928,1583
42228,0.012722646,2928,1886
42229,0.002427184,2928,1093
42230,0.010282776,2928,503
42231,0.002583979,2928,1104
42232,0.005115089,2928,661
42233,0.012820513,2928,381
42234,0.005089059,2928,1033
42235,0.005167959,2928,655
42236,0.002590674,2928,887
42237,0.015267176,2928,260
42238,0.009779952,2928,1370
42239,0.016627079,2928,1777
42240,0.029812606,1594,3097
42241,0.077777781,1594,36
42242,0.018038331,1594,2645
